Loan,Region,Rating,EAD,LGD,PD,Alpha,Gamma,Threshold
378,0,4,26201.61,0.2,0.0148,0.74,0.672606869,-2.175402064
379,0,2,73202.6,0.2,0.0006,0.65,0.759934208,-3.238880118
380,0,3,121548.05,0.2,0.0064,0.62,0.78460181,-2.489285865
381,0,2,19957.81,0.2,0.0006,0.29,0.957026645,-3.238880118
382,0,3,71355.39,0.2,0.0064,0.24,0.970772888,-2.489285865
383,0,5,43729.51,0.2,0.0568,0.23,0.973190629,-1.582217179
384,0,3,109226.13,0.2,0.0064,0.61,0.792401413,-2.489285865
385,0,4,68208.36,0.2,0.0148,0.45,0.893028555,-2.175402064
386,0,4,89923.11,0.2,0.0148,0.5,0.866025404,-2.175402064
387,0,5,35769.75,0.2,0.0568,0.49,0.871722433,-1.582217179
388,0,3,7057.66,0.2,0.0064,0.29,0.957026645,-2.489285865
389,0,3,12076.92,0.2,0.0064,0.32,0.947417543,-2.489285865
390,0,4,53941.01,0.2,0.0148,0.78,0.625779514,-2.175402064
391,0,2,368267.77,0.2,0.0006,0.62,0.78460181,-3.238880118
392,0,3,46158.16,0.2,0.0064,0.49,0.871722433,-2.489285865
393,0,1,11167.48,0.2,0.0002,0.78,0.625779514,-3.540083799
394,0,3,49392.7,0.2,0.0064,0.79,0.613106842,-2.489285865
395,0,3,163237.41,0.2,0.0064,0.44,0.897997773,-2.489285865
396,0,1,35620.53,0.2,0.0002,0.2,0.979795897,-3.540083799
397,0,2,78305.14,0.2,0.0006,0.62,0.78460181,-3.238880118
398,0,5,324453.91,0.2,0.0568,0.45,0.893028555,-1.582217179
399,0,4,54279.62,0.2,0.0148,0.61,0.792401413,-2.175402064
400,0,5,270056.41,0.2,0.0568,0.4,0.916515139,-1.582217179
401,0,4,95393.85,0.2,0.0148,0.38,0.924986486,-2.175402064
402,0,4,58532,0.2,0.0148,0.38,0.924986486,-2.175402064
403,0,4,230640.47,0.2,0.0148,0.51,0.860174401,-2.175402064
404,0,2,8756.4,0.2,0.0006,0.49,0.871722433,-3.238880118
405,0,3,43556.89,0.2,0.0064,0.46,0.887918915,-2.489285865
406,0,2,178757.73,0.2,0.0006,0.52,0.85416626,-3.238880118
407,0,5,368297.45,0.2,0.0568,0.79,0.613106842,-1.582217179
408,0,2,35991.02,0.2,0.0006,0.32,0.947417543,-3.238880118
409,0,2,6456,0.2,0.0006,0.54,0.841665017,-3.238880118
410,0,1,21342.71,0.2,0.0002,0.5,0.866025404,-3.540083799
411,0,1,19270.54,0.2,0.0002,0.34,0.940425436,-3.540083799
412,0,2,5842.42,0.2,0.0006,0.78,0.625779514,-3.238880118
413,0,4,45064.05,0.2,0.0148,0.79,0.613106842,-2.175402064
414,0,4,45362.8,0.2,0.0148,0.65,0.759934208,-2.175402064
415,0,3,18605.28,0.2,0.0064,0.66,0.751265599,-2.489285865
416,0,3,104445.4,0.2,0.0064,0.68,0.733212111,-2.489285865
417,0,3,28359.48,0.2,0.0064,0.25,0.968245837,-2.489285865
418,0,2,2812.95,0.2,0.0006,0.67,0.742361098,-3.238880118
419,0,3,123731.99,0.2,0.0064,0.32,0.947417543,-2.489285865
420,0,3,167524.7,0.2,0.0064,0.57,0.821644692,-2.489285865
421,0,3,110704.58,0.2,0.0064,0.42,0.907524104,-2.489285865
422,0,4,59353.7,0.2,0.0148,0.75,0.661437828,-2.175402064
423,0,3,58676.73,0.2,0.0064,0.47,0.882666415,-2.489285865
424,0,2,20838.93,0.2,0.0006,0.51,0.860174401,-3.238880118
425,0,2,25620.94,0.2,0.0006,0.59,0.807403245,-3.238880118
426,0,3,48380.15,0.2,0.0064,0.25,0.968245837,-2.489285865
427,0,3,150452.23,0.2,0.0064,0.26,0.965608616,-2.489285865
428,0,3,10834.28,0.2,0.0064,0.8,0.6,-2.489285865
429,0,3,19800.5,0.2,0.0064,0.42,0.907524104,-2.489285865
430,0,2,253982.4,0.2,0.0006,0.54,0.841665017,-3.238880118
431,0,2,22249.61,0.2,0.0006,0.31,0.950736557,-3.238880118
432,0,5,40494.85,0.2,0.0568,0.2,0.979795897,-1.582217179
433,0,3,21654.37,0.2,0.0064,0.41,0.912085522,-2.489285865
434,0,3,180696.89,0.2,0.0064,0.6,0.8,-2.489285865
435,0,3,126801.14,0.2,0.0064,0.52,0.85416626,-2.489285865
436,0,3,384249.85,0.2,0.0064,0.69,0.723809367,-2.489285865
437,0,3,85248.19,0.2,0.0064,0.38,0.924986486,-2.489285865
438,0,3,158481.41,0.2,0.0064,0.32,0.947417543,-2.489285865
439,0,2,51408.47,0.2,0.0006,0.66,0.751265599,-3.238880118
440,0,3,187378.91,0.2,0.0064,0.71,0.704201676,-2.489285865
441,0,2,8125.72,0.2,0.0006,0.39,0.920814857,-3.238880118
442,0,2,16127.15,0.2,0.0006,0.53,0.847997642,-3.238880118
443,0,3,56906.52,0.2,0.0064,0.5,0.866025404,-2.489285865
444,0,5,302334.03,0.2,0.0568,0.63,0.776595133,-1.582217179
445,0,3,5191.27,0.2,0.0064,0.65,0.759934208,-2.489285865
446,0,3,54024.87,0.2,0.0064,0.32,0.947417543,-2.489285865
447,0,2,157006.91,0.2,0.0006,0.78,0.625779514,-3.238880118
448,0,3,114060.61,0.2,0.0064,0.44,0.897997773,-2.489285865
449,0,2,23243.56,0.2,0.0006,0.25,0.968245837,-3.238880118
450,0,4,21048.05,0.2,0.0148,0.23,0.973190629,-2.175402064
451,0,3,215784.93,0.2,0.0064,0.24,0.970772888,-2.489285865
452,0,3,73614,0.2,0.0064,0.23,0.973190629,-2.489285865
453,0,3,104.64,0.2,0.0064,0.32,0.947417543,-2.489285865
454,0,5,25250.93,0.2,0.0568,0.69,0.723809367,-1.582217179
455,0,3,67689.34,0.2,0.0064,0.25,0.968245837,-2.489285865
456,0,2,61064.95,0.2,0.0006,0.24,0.970772888,-3.238880118
457,0,2,49686.73,0.2,0.0006,0.67,0.742361098,-3.238880118
458,0,2,1912.12,0.2,0.0006,0.76,0.649923072,-3.238880118
459,0,4,131515.92,0.2,0.0148,0.55,0.835164654,-2.175402064
460,0,2,104054.18,0.2,0.0006,0.78,0.625779514,-3.238880118
461,0,2,62575.92,0.2,0.0006,0.67,0.742361098,-3.238880118
462,0,3,9421.91,0.2,0.0064,0.63,0.776595133,-2.489285865
463,0,3,223604.51,0.2,0.0064,0.68,0.733212111,-2.489285865
464,0,5,60662.41,0.2,0.0568,0.65,0.759934208,-1.582217179
465,0,3,294177.84,0.2,0.0064,0.43,0.902828887,-2.489285865
466,0,3,20906.84,0.2,0.0064,0.7,0.714142843,-2.489285865
467,0,3,96548.85,0.2,0.0064,0.75,0.661437828,-2.489285865
468,0,3,151744.1,0.2,0.0064,0.6,0.8,-2.489285865
469,0,3,83629.98,0.2,0.0064,0.65,0.759934208,-2.489285865
470,0,3,78428.55,0.2,0.0064,0.56,0.828492607,-2.489285865
471,0,4,16819.91,0.2,0.0148,0.69,0.723809367,-2.175402064
472,0,3,18313.51,0.2,0.0064,0.76,0.649923072,-2.489285865
473,0,3,117913.94,0.2,0.0064,0.55,0.835164654,-2.489285865
474,0,1,280562.87,0.2,0.0002,0.24,0.970772888,-3.540083799
475,0,4,95658.29,0.2,0.0148,0.75,0.661437828,-2.175402064
476,0,3,21939.79,0.2,0.0064,0.26,0.965608616,-2.489285865
477,0,3,34069.93,0.2,0.0064,0.72,0.693974063,-2.489285865
478,0,3,156398.05,0.2,0.0064,0.62,0.78460181,-2.489285865
479,0,3,428225.13,0.2,0.0064,0.22,0.975499872,-2.489285865
480,0,3,15542.29,0.2,0.0064,0.69,0.723809367,-2.489285865
481,0,2,18313.25,0.2,0.0006,0.21,0.977701386,-3.238880118
482,0,3,153649.8,0.2,0.0064,0.72,0.693974063,-2.489285865
483,0,3,65424.82,0.2,0.0064,0.53,0.847997642,-2.489285865
484,0,2,368065.73,0.2,0.0006,0.5,0.866025404,-3.238880118
485,0,3,117515.37,0.2,0.0064,0.31,0.950736557,-2.489285865
486,0,2,36190.27,0.2,0.0006,0.77,0.638043886,-3.238880118
487,0,2,56245.85,0.2,0.0006,0.44,0.897997773,-3.238880118
488,0,2,78396.76,0.2,0.0006,0.68,0.733212111,-3.238880118
489,0,2,538178.13,0.2,0.0006,0.24,0.970772888,-3.238880118
490,0,4,191492.22,0.2,0.0148,0.4,0.916515139,-2.175402064
491,0,3,38675.12,0.2,0.0064,0.48,0.877268488,-2.489285865
492,0,5,121185.93,0.2,0.0568,0.47,0.882666415,-1.582217179
493,0,4,56288.56,0.2,0.0148,0.23,0.973190629,-2.175402064
494,0,4,47512.32,0.2,0.0148,0.5,0.866025404,-2.175402064
495,0,2,16123.25,0.2,0.0006,0.25,0.968245837,-3.238880118
496,0,4,39264.96,0.2,0.0148,0.25,0.968245837,-2.175402064
497,0,3,145428.17,0.2,0.0064,0.62,0.78460181,-2.489285865
498,0,4,46010.04,0.2,0.0148,0.34,0.940425436,-2.175402064
499,0,2,86037.98,0.2,0.0006,0.69,0.723809367,-3.238880118
500,0,3,271477.59,0.2,0.0064,0.66,0.751265599,-2.489285865
501,0,3,132294.38,0.2,0.0064,0.47,0.882666415,-2.489285865
502,0,2,90288.09,0.2,0.0006,0.38,0.924986486,-3.238880118
503,0,2,18277.99,0.2,0.0006,0.54,0.841665017,-3.238880118
504,0,2,39802.35,0.2,0.0006,0.3,0.953939201,-3.238880118
505,0,3,191747.28,0.2,0.0064,0.77,0.638043886,-2.489285865
506,0,4,27945.14,0.2,0.0148,0.21,0.977701386,-2.175402064
507,0,1,7494.02,0.2,0.0002,0.5,0.866025404,-3.540083799
508,0,2,20521.65,0.2,0.0006,0.32,0.947417543,-3.238880118
509,0,3,226224.04,0.2,0.0064,0.37,0.929031754,-2.489285865
510,0,3,130616.69,0.2,0.0064,0.52,0.85416626,-2.489285865
511,0,3,153603.1,0.2,0.0064,0.36,0.932952303,-2.489285865
512,0,3,56706.29,0.2,0.0064,0.31,0.950736557,-2.489285865
513,0,4,34519.76,0.2,0.0148,0.59,0.807403245,-2.175402064
514,0,3,76813.96,0.2,0.0064,0.6,0.8,-2.489285865
515,0,3,52833.97,0.2,0.0064,0.37,0.929031754,-2.489285865
516,0,3,108292.14,0.2,0.0064,0.52,0.85416626,-2.489285865
517,0,4,65635.02,0.2,0.0148,0.29,0.957026645,-2.175402064
518,0,4,41558.27,0.2,0.0148,0.69,0.723809367,-2.175402064
519,0,6,11728.99,0.2,0.0768,0.27,0.962860322,-1.426930252
520,0,2,142664.75,0.2,0.0006,0.41,0.912085522,-3.238880118
521,0,4,18883.67,0.2,0.0148,0.34,0.940425436,-2.175402064
522,0,3,19434.04,0.2,0.0064,0.39,0.920814857,-2.489285865
523,0,3,96028.91,0.2,0.0064,0.56,0.828492607,-2.489285865
524,0,3,216446.62,0.2,0.0064,0.5,0.866025404,-2.489285865
525,0,2,75228.39,0.2,0.0006,0.32,0.947417543,-3.238880118
526,0,3,41523.44,0.2,0.0064,0.69,0.723809367,-2.489285865
527,0,3,133549.98,0.2,0.0064,0.72,0.693974063,-2.489285865
528,0,3,236773.22,0.2,0.0064,0.38,0.924986486,-2.489285865
529,0,4,55589.92,0.2,0.0148,0.49,0.871722433,-2.175402064
530,0,2,58546.99,0.2,0.0006,0.51,0.860174401,-3.238880118
531,0,2,37400.01,0.2,0.0006,0.72,0.693974063,-3.238880118
532,0,4,147744.36,0.2,0.0148,0.43,0.902828887,-2.175402064
533,0,2,92478.27,0.2,0.0006,0.67,0.742361098,-3.238880118
534,0,6,99172.39,0.2,0.0768,0.53,0.847997642,-1.426930252
535,0,4,135832.85,0.2,0.0148,0.39,0.920814857,-2.175402064
536,0,3,48280.34,0.2,0.0064,0.66,0.751265599,-2.489285865
537,0,4,48012.62,0.2,0.0148,0.77,0.638043886,-2.175402064
538,0,1,428.41,0.2,0.0002,0.8,0.6,-3.540083799
539,0,3,81751.06,0.2,0.0064,0.33,0.943980932,-2.489285865
540,0,3,8212.11,0.2,0.0064,0.61,0.792401413,-2.489285865
541,0,4,266265.45,0.2,0.0148,0.77,0.638043886,-2.175402064
542,0,3,116735.48,0.2,0.0064,0.58,0.814616474,-2.489285865
543,0,4,280197.27,0.2,0.0148,0.38,0.924986486,-2.175402064
544,0,3,82374.15,0.2,0.0064,0.7,0.714142843,-2.489285865
545,0,4,33709.25,0.2,0.0148,0.78,0.625779514,-2.175402064
546,0,4,44539.58,0.2,0.0148,0.2,0.979795897,-2.175402064
547,0,4,19683.66,0.2,0.0148,0.25,0.968245837,-2.175402064
548,0,2,64150.71,0.2,0.0006,0.69,0.723809367,-3.238880118
549,0,1,72960.85,0.2,0.0002,0.22,0.975499872,-3.540083799
550,0,3,77444.77,0.2,0.0064,0.39,0.920814857,-2.489285865
551,0,2,10859.68,0.2,0.0006,0.8,0.6,-3.238880118
552,0,3,160829.6,0.2,0.0064,0.6,0.8,-2.489285865
553,0,3,131735.47,0.2,0.0064,0.3,0.953939201,-2.489285865
554,0,2,238794.25,0.2,0.0006,0.49,0.871722433,-3.238880118
555,0,5,38566.96,0.2,0.0568,0.43,0.902828887,-1.582217179
556,0,6,403575.14,0.2,0.0768,0.49,0.871722433,-1.426930252
557,0,2,20200.89,0.2,0.0006,0.62,0.78460181,-3.238880118
558,0,2,8591.3,0.2,0.0006,0.43,0.902828887,-3.238880118
559,0,4,123097.97,0.2,0.0148,0.66,0.751265599,-2.175402064
560,0,3,23652.7,0.2,0.0064,0.2,0.979795897,-2.489285865
561,0,1,189267.91,0.2,0.0002,0.29,0.957026645,-3.540083799
562,0,4,61739.72,0.2,0.0148,0.44,0.897997773,-2.175402064
563,0,4,191315.55,0.2,0.0148,0.45,0.893028555,-2.175402064
564,0,3,72042.25,0.2,0.0064,0.57,0.821644692,-2.489285865
565,0,3,118859.53,0.2,0.0064,0.61,0.792401413,-2.489285865
566,0,3,33803.06,0.2,0.0064,0.35,0.9367497,-2.489285865
567,0,3,139459.74,0.2,0.0064,0.48,0.877268488,-2.489285865
568,0,3,129946.3,0.2,0.0064,0.7,0.714142843,-2.489285865
569,0,4,113845.68,0.2,0.0148,0.49,0.871722433,-2.175402064
570,0,3,54598.94,0.2,0.0064,0.72,0.693974063,-2.489285865
571,0,3,230362.42,0.2,0.0064,0.47,0.882666415,-2.489285865
572,0,4,104065.98,0.2,0.0148,0.59,0.807403245,-2.175402064
573,0,3,33411.86,0.2,0.0064,0.48,0.877268488,-2.489285865
574,0,4,25479.49,0.2,0.0148,0.67,0.742361098,-2.175402064
575,0,2,162720.65,0.2,0.0006,0.5,0.866025404,-3.238880118
576,0,6,16655.11,0.2,0.0768,0.58,0.814616474,-1.426930252
577,0,3,1984.34,0.2,0.0064,0.52,0.85416626,-2.489285865
578,0,2,57109.2,0.2,0.0006,0.3,0.953939201,-3.238880118
579,0,2,15277.85,0.2,0.0006,0.74,0.672606869,-3.238880118
580,0,3,101230.18,0.2,0.0064,0.71,0.704201676,-2.489285865
581,0,2,49957.53,0.2,0.0006,0.28,0.96,-3.238880118
582,0,4,24404.1,0.2,0.0148,0.63,0.776595133,-2.175402064
583,0,3,110586.92,0.2,0.0064,0.51,0.860174401,-2.489285865
584,0,2,92779.51,0.2,0.0006,0.65,0.759934208,-3.238880118
585,0,3,287508.8,0.2,0.0064,0.69,0.723809367,-2.489285865
586,0,2,68737.78,0.2,0.0006,0.66,0.751265599,-3.238880118
587,0,3,89701.82,0.2,0.0064,0.29,0.957026645,-2.489285865
588,0,4,14599.63,0.2,0.0148,0.78,0.625779514,-2.175402064
589,0,1,43230.52,0.2,0.0002,0.77,0.638043886,-3.540083799
590,0,3,58865.12,0.2,0.0064,0.28,0.96,-2.489285865
591,0,3,5068.17,0.2,0.0064,0.51,0.860174401,-2.489285865
592,0,2,67318.66,0.2,0.0006,0.3,0.953939201,-3.238880118
593,0,3,18046.01,0.2,0.0064,0.79,0.613106842,-2.489285865
594,0,2,60719.91,0.2,0.0006,0.75,0.661437828,-3.238880118
595,0,3,225262.27,0.2,0.0064,0.56,0.828492607,-2.489285865
596,0,2,89470.2,0.2,0.0006,0.64,0.768374908,-3.238880118
597,0,3,28609.07,0.2,0.0064,0.5,0.866025404,-2.489285865
598,0,3,40965.6,0.2,0.0064,0.79,0.613106842,-2.489285865
599,0,3,19560.68,0.2,0.0064,0.41,0.912085522,-2.489285865
600,0,3,205560.18,0.2,0.0064,0.26,0.965608616,-2.489285865
601,0,4,20874.3,0.2,0.0148,0.28,0.96,-2.175402064
602,0,4,74318.93,0.2,0.0148,0.73,0.683447145,-2.175402064
603,0,5,1115.15,0.2,0.0568,0.49,0.871722433,-1.582217179
604,0,4,14157.67,0.2,0.0148,0.43,0.902828887,-2.175402064
605,0,3,98707.07,0.2,0.0064,0.77,0.638043886,-2.489285865
606,0,3,2447.25,0.2,0.0064,0.78,0.625779514,-2.489285865
607,0,3,232946.13,0.2,0.0064,0.29,0.957026645,-2.489285865
608,0,5,109089.24,0.2,0.0568,0.48,0.877268488,-1.582217179
609,0,3,19137.76,0.2,0.0064,0.36,0.932952303,-2.489285865
610,0,2,30132.1,0.2,0.0006,0.34,0.940425436,-3.238880118
611,0,2,20595.68,0.2,0.0006,0.79,0.613106842,-3.238880118
612,0,3,228044.37,0.2,0.0064,0.72,0.693974063,-2.489285865
613,0,3,214635.46,0.2,0.0064,0.44,0.897997773,-2.489285865
614,0,2,59252.89,0.2,0.0006,0.63,0.776595133,-3.238880118
615,0,3,6535.03,0.2,0.0064,0.54,0.841665017,-2.489285865
616,0,3,172591.84,0.2,0.0064,0.4,0.916515139,-2.489285865
617,0,2,66881.85,0.2,0.0006,0.24,0.970772888,-3.238880118
618,0,4,49076.63,0.2,0.0148,0.35,0.9367497,-2.175402064
619,0,2,115131.7,0.2,0.0006,0.24,0.970772888,-3.238880118
620,0,1,31778.95,0.2,0.0002,0.28,0.96,-3.540083799
621,0,2,16870.24,0.2,0.0006,0.35,0.9367497,-3.238880118
622,0,1,35503.87,0.2,0.0002,0.78,0.625779514,-3.540083799
623,0,3,32841.15,0.2,0.0064,0.52,0.85416626,-2.489285865
624,0,2,169309.42,0.2,0.0006,0.37,0.929031754,-3.238880118
625,0,3,16783.4,0.2,0.0064,0.56,0.828492607,-2.489285865
626,0,2,42785.88,0.2,0.0006,0.42,0.907524104,-3.238880118
627,0,2,6071.6,0.2,0.0006,0.63,0.776595133,-3.238880118
628,0,4,121187.66,0.2,0.0148,0.23,0.973190629,-2.175402064
629,0,2,67801.5,0.2,0.0006,0.2,0.979795897,-3.238880118
630,0,4,23240.36,0.2,0.0148,0.48,0.877268488,-2.175402064
631,0,3,4736.34,0.2,0.0064,0.23,0.973190629,-2.489285865
632,0,2,25227.9,0.2,0.0006,0.45,0.893028555,-3.238880118
633,0,3,43137.31,0.2,0.0064,0.45,0.893028555,-2.489285865
634,0,4,150578.05,0.2,0.0148,0.5,0.866025404,-2.175402064
635,0,4,103588.78,0.2,0.0148,0.3,0.953939201,-2.175402064
636,0,4,96446.84,0.2,0.0148,0.38,0.924986486,-2.175402064
637,0,3,59538.26,0.2,0.0064,0.53,0.847997642,-2.489285865
638,0,4,228202.82,0.2,0.0148,0.48,0.877268488,-2.175402064
639,0,3,78242.15,0.2,0.0064,0.71,0.704201676,-2.489285865
640,0,2,4135.72,0.2,0.0006,0.75,0.661437828,-3.238880118
641,0,4,23192.62,0.2,0.0148,0.38,0.924986486,-2.175402064
642,0,2,378930.05,0.2,0.0006,0.56,0.828492607,-3.238880118
643,0,3,65786.44,0.2,0.0064,0.54,0.841665017,-2.489285865
644,0,3,15019.58,0.2,0.0064,0.68,0.733212111,-2.489285865
645,0,1,7028.97,0.2,0.0002,0.22,0.975499872,-3.540083799
646,0,1,9098.21,0.2,0.0002,0.2,0.979795897,-3.540083799
647,0,3,235883.9,0.2,0.0064,0.53,0.847997642,-2.489285865
648,0,3,288235.87,0.2,0.0064,0.35,0.9367497,-2.489285865
649,0,3,12671.38,0.2,0.0064,0.74,0.672606869,-2.489285865
650,0,1,11618.85,0.2,0.0002,0.63,0.776595133,-3.540083799
651,0,4,73571.62,0.2,0.0148,0.39,0.920814857,-2.175402064
652,0,4,182251.77,0.2,0.0148,0.78,0.625779514,-2.175402064
653,0,6,160221.29,0.2,0.0768,0.33,0.943980932,-1.426930252
654,0,4,373800.44,0.2,0.0148,0.37,0.929031754,-2.175402064
655,0,4,78277.49,0.2,0.0148,0.75,0.661437828,-2.175402064
656,0,2,33305.81,0.2,0.0006,0.35,0.9367497,-3.238880118
657,0,2,113054.53,0.2,0.0006,0.75,0.661437828,-3.238880118
658,0,3,179269.43,0.2,0.0064,0.48,0.877268488,-2.489285865
659,0,4,94159.29,0.2,0.0148,0.65,0.759934208,-2.175402064
660,0,5,64854.04,0.2,0.0568,0.64,0.768374908,-1.582217179
661,0,3,66869.48,0.2,0.0064,0.64,0.768374908,-2.489285865
662,0,3,97655.8,0.2,0.0064,0.25,0.968245837,-2.489285865
663,0,3,107322.71,0.2,0.0064,0.69,0.723809367,-2.489285865
664,0,2,72943.75,0.2,0.0006,0.63,0.776595133,-3.238880118
665,0,3,88804.4,0.2,0.0064,0.3,0.953939201,-2.489285865
666,0,3,173195.57,0.2,0.0064,0.61,0.792401413,-2.489285865
667,0,4,123666.75,0.2,0.0148,0.68,0.733212111,-2.175402064
668,0,1,121529.25,0.2,0.0002,0.45,0.893028555,-3.540083799
669,0,5,249050.55,0.2,0.0568,0.73,0.683447145,-1.582217179
670,0,3,66099.44,0.2,0.0064,0.43,0.902828887,-2.489285865
671,0,3,37732.21,0.2,0.0064,0.53,0.847997642,-2.489285865
672,0,4,117395.43,0.2,0.0148,0.5,0.866025404,-2.175402064
673,0,3,73232.95,0.2,0.0064,0.5,0.866025404,-2.489285865
674,0,2,9908.91,0.2,0.0006,0.23,0.973190629,-3.238880118
675,0,3,112312.08,0.2,0.0064,0.41,0.912085522,-2.489285865
676,0,5,52790.22,0.2,0.0568,0.37,0.929031754,-1.582217179
677,0,2,19627.3,0.2,0.0006,0.27,0.962860322,-3.238880118
678,0,3,171203.85,0.2,0.0064,0.75,0.661437828,-2.489285865
679,0,1,14982.63,0.2,0.0002,0.53,0.847997642,-3.540083799
680,0,3,56122.6,0.2,0.0064,0.23,0.973190629,-2.489285865
681,0,2,44878.57,0.2,0.0006,0.57,0.821644692,-3.238880118
682,0,1,37312.06,0.2,0.0002,0.48,0.877268488,-3.540083799
683,0,6,26150.75,0.2,0.0768,0.74,0.672606869,-1.426930252
684,0,2,155814.07,0.2,0.0006,0.6,0.8,-3.238880118
685,0,4,84105.54,0.2,0.0148,0.6,0.8,-2.175402064
686,0,5,36969.61,0.2,0.0568,0.47,0.882666415,-1.582217179
687,0,4,46243.97,0.2,0.0148,0.48,0.877268488,-2.175402064
688,0,2,55316.47,0.2,0.0006,0.31,0.950736557,-3.238880118
689,0,1,67161.18,0.2,0.0002,0.24,0.970772888,-3.540083799
690,0,3,166243.08,0.2,0.0064,0.33,0.943980932,-2.489285865
691,0,3,12189.77,0.2,0.0064,0.42,0.907524104,-2.489285865
692,0,3,74417.77,0.2,0.0064,0.69,0.723809367,-2.489285865
693,0,3,23030.63,0.2,0.0064,0.66,0.751265599,-2.489285865
694,0,3,164187.79,0.2,0.0064,0.46,0.887918915,-2.489285865
695,0,3,59128.74,0.2,0.0064,0.4,0.916515139,-2.489285865
696,0,3,49198.88,0.2,0.0064,0.23,0.973190629,-2.489285865
697,0,3,168002.23,0.2,0.0064,0.4,0.916515139,-2.489285865
698,0,2,52234.98,0.2,0.0006,0.48,0.877268488,-3.238880118
699,0,4,25408.3,0.2,0.0148,0.27,0.962860322,-2.175402064
700,0,3,14927.12,0.2,0.0064,0.73,0.683447145,-2.489285865
701,0,3,7191.96,0.2,0.0064,0.31,0.950736557,-2.489285865
702,0,3,64790.41,0.2,0.0064,0.58,0.814616474,-2.489285865
703,0,4,1080.62,0.2,0.0148,0.66,0.751265599,-2.175402064
704,0,3,12594.57,0.2,0.0064,0.29,0.957026645,-2.489285865
705,0,4,1453.63,0.2,0.0148,0.26,0.965608616,-2.175402064
706,0,3,60006.52,0.2,0.0064,0.58,0.814616474,-2.489285865
707,0,1,481817.81,0.2,0.0002,0.68,0.733212111,-3.540083799
708,0,4,486325.71,0.2,0.0148,0.43,0.902828887,-2.175402064
709,0,4,105627.46,0.2,0.0148,0.71,0.704201676,-2.175402064
710,0,3,194597.78,0.2,0.0064,0.69,0.723809367,-2.489285865
711,0,2,44057.14,0.2,0.0006,0.27,0.962860322,-3.238880118
712,0,3,52593.62,0.2,0.0064,0.48,0.877268488,-2.489285865
713,0,3,81961.44,0.2,0.0064,0.51,0.860174401,-2.489285865
714,0,3,157610.34,0.2,0.0064,0.35,0.9367497,-2.489285865
715,0,3,68348.52,0.2,0.0064,0.8,0.6,-2.489285865
716,0,2,189112.23,0.2,0.0006,0.78,0.625779514,-3.238880118
717,0,1,119991.59,0.2,0.0002,0.45,0.893028555,-3.540083799
718,0,3,8894.26,0.2,0.0064,0.68,0.733212111,-2.489285865
719,0,3,240549.82,0.2,0.0064,0.74,0.672606869,-2.489285865
720,0,3,39479.75,0.2,0.0064,0.28,0.96,-2.489285865
721,0,3,49631.01,0.2,0.0064,0.69,0.723809367,-2.489285865
722,0,2,134308.87,0.2,0.0006,0.77,0.638043886,-3.238880118
723,0,4,93943.51,0.2,0.0148,0.58,0.814616474,-2.175402064
724,0,3,649403.8,0.2,0.0064,0.22,0.975499872,-2.489285865
725,0,3,80039.44,0.2,0.0064,0.59,0.807403245,-2.489285865
726,0,3,36395.01,0.2,0.0064,0.51,0.860174401,-2.489285865
727,0,3,21988.72,0.2,0.0064,0.66,0.751265599,-2.489285865
728,0,3,16948.58,0.2,0.0064,0.33,0.943980932,-2.489285865
729,0,3,59395.19,0.2,0.0064,0.7,0.714142843,-2.489285865
730,0,4,77480.74,0.2,0.0148,0.29,0.957026645,-2.175402064
731,0,2,99217.87,0.2,0.0006,0.3,0.953939201,-3.238880118
732,0,4,54403.72,0.2,0.0148,0.41,0.912085522,-2.175402064
733,0,2,84235.18,0.2,0.0006,0.77,0.638043886,-3.238880118
734,0,1,17091.42,0.2,0.0002,0.45,0.893028555,-3.540083799
735,0,3,39298.1,0.2,0.0064,0.6,0.8,-2.489285865
736,0,3,44906.48,0.2,0.0064,0.74,0.672606869,-2.489285865
737,0,1,103509.72,0.2,0.0002,0.71,0.704201676,-3.540083799
738,0,1,57029.62,0.2,0.0002,0.21,0.977701386,-3.540083799
739,0,3,128939.72,0.2,0.0064,0.45,0.893028555,-2.489285865
740,0,3,140765.57,0.2,0.0064,0.55,0.835164654,-2.489285865
741,0,2,87662.09,0.2,0.0006,0.67,0.742361098,-3.238880118
742,0,2,465657.62,0.2,0.0006,0.54,0.841665017,-3.238880118
743,0,2,199562.86,0.2,0.0006,0.58,0.814616474,-3.238880118
744,0,4,29628.16,0.2,0.0148,0.37,0.929031754,-2.175402064
745,0,3,8599.33,0.2,0.0064,0.67,0.742361098,-2.489285865
746,0,5,186367.27,0.2,0.0568,0.52,0.85416626,-1.582217179
747,0,3,35561.11,0.2,0.0064,0.49,0.871722433,-2.489285865
748,0,3,98862.71,0.2,0.0064,0.65,0.759934208,-2.489285865
749,0,4,107496.28,0.2,0.0148,0.22,0.975499872,-2.175402064
750,0,3,266190.11,0.2,0.0064,0.51,0.860174401,-2.489285865
751,0,2,116468.1,0.2,0.0006,0.58,0.814616474,-3.238880118
752,0,4,85257.55,0.2,0.0148,0.57,0.821644692,-2.175402064
753,0,4,8388.28,0.2,0.0148,0.28,0.96,-2.175402064
754,0,3,76411.96,0.2,0.0064,0.73,0.683447145,-2.489285865
755,0,3,22772.95,0.2,0.0064,0.78,0.625779514,-2.489285865
